id,text,text_clean,label,sentiment_label,emotion,emotion_group,category,word_count,word_count_clean,length_bucket,helpfulness_score,implicit_flag,is_spam,language,manual_label_normalized,vader_label,vader_compound,vader_pos_conf,vader_neu_conf,vader_neg_conf
11740,I guess The entire unit functions completely silently during constant dropping Yup wow,i guess the entire unit functions completely silently during constant dropping,2,positive,Relief,positive,Clothing,13,11,medium,1,1,0,en,positive,neutral,0.0,0.0,1.0,0.0
11741,Well This furnishing hasn't exploded after heavy usage Fascinating .,well this furnishing hasn't exploded after heavy usage,2,positive,Satisfaction,positive,Home & Kitchen,10,8,medium,7,1,0,en,positive,positive,0.2732,0.231,0.769,0.0
11743,Well  The structure hasnt required me to use duct tape for doing it manually tbh,well the structure hasnt required me to use duct tape for doing it manually,2,positive,Amusement,positive,Home & Kitchen,15,14,medium,0,1,0,en,positive,positive,0.2732,0.139,0.861,0.0
11744,The entire unit takes less effort than basic operation Anyway !!,the entire unit takes less effort than basic operation,2,positive,Amusement,positive,Automotive,11,9,medium,4,1,0,en,positive,neutral,0.0,0.0,1.0,0.0
11745,The entire unit hasn't exploded after constant dropping Yup smh,the entire unit hasn't exploded after constant dropping,2,positive,Satisfaction,positive,Home & Kitchen,10,8,medium,4,1,0,en,positive,neutral,0.0,0.0,1.0,0.0
11747,The structure takes less effort than several weeks of use Make of that what you will smh,the structure takes less effort than several weeks of use make of that what you will,2,positive,Satisfaction,positive,Electronics,17,16,long,3,1,0,en,positive,neutral,0.0,0.0,1.0,0.0
11748,first  off the structure takes less effort than doing it manually smh,first off the structure takes less effort than doing it manually,2,positive,Satisfaction,positive,Electronics,12,11,medium,0,1,0,en,positive,neutral,0.0,0.0,1.0,0.0
11749,Ok  so The build quality hasnt required me to use duct tape for constant dropping Anyway,ok so the build quality hasnt required me to use duct tape for constant dropping,2,positive,Amusement,positive,Automotive,16,15,long,0,1,0,en,positive,positive,0.296,0.136,0.864,0.0
11750,Honestly The structure takes less effort than doing it manually Just putting it out there ??,honestly the structure takes less effort than doing it manually just putting it out there,2,positive,Amusement,positive,Automotive,16,15,long,1,1,0,en,positive,positive,0.4588,0.176,0.824,0.0
11751,Bruh This tool takes less effort than several weeks of use Make of that what you will hmm,this tool takes less effort than several weeks of use make of that what you will,2,positive,Amusement,positive,Sports & Outdoors,18,16,long,0,1,0,en,positive,neutral,0.0,0.0,1.0,0.0
11752,I guess This clothing hasn't required me to use duct tape for several weeks of use Cheers !!,i guess this clothing hasn't required me to use duct tape for several weeks of use,2,positive,Amusement,positive,Clothing,18,16,long,5,1,0,en,positive,neutral,0.0,0.0,1.0,0.0
11753,bruh the build quality functions completely silently during basic operation make of that what you will lol,the build quality functions completely silently during basic operation make of that what you will,2,positive,Amusement,positive,Clothing,17,15,long,0,1,0,en,positive,neutral,0.0,0.0,1.0,0.0
11755,I guess The material functions completely silently during several weeks of use smh,i guess the material functions completely silently during several weeks of use,2,positive,Relief,positive,Sports & Outdoors,13,12,medium,7,1,0,en,positive,neutral,0.0,0.0,1.0,0.0
11756,This unit hasnt required me to use duct tape for sveeral weeks of use Fascinating wow,this unit hasnt required me to use duct tape for sveeral weeks of use,2,positive,Relief,positive,Automotive,16,14,medium,0,1,0,en,positive,neutral,0.0,0.0,1.0,0.0
11757,listen  the material hasn't required me to use duct tape for doing it manually end of story hmm,listen the material hasn't required me to use duct tape for doing it manually end of story,2,positive,Relief,positive,Clothing,18,17,long,0,1,0,en,positive,neutral,0.0,0.0,1.0,0.0
11758,Well The build quality hasn't required me to use duct tape for constant dropping Just putting it out there lol,well the build quality hasn't required me to use duct tape for constant dropping just putting it out there,2,positive,Relief,positive,Home & Kitchen,20,19,long,0,1,0,en,positive,positive,0.2732,0.104,0.896,0.0
11760,Right so This item survived my daily routine of heavy usage ??,right so this item survived my daily routine of heavy usage,2,positive,Satisfaction,positive,Clothing,12,11,medium,1,1,0,en,positive,positive,0.552,0.263,0.737,0.0
11761,the buil dquality takes less effort than basic operation,the buil dquality takes less effort than basic operation,2,positive,Relief,positive,Clothing,9,9,medium,0,1,0,en,positive,neutral,0.0,0.0,1.0,0.0
11762,This part hasn't exploded after heavy usage Anyway tbh,this part hasn't exploded after heavy usage,2,positive,Amusement,positive,Automotive,9,7,short,0,1,0,en,positive,neutral,0.0,0.0,1.0,0.0
11763,Bruh The build quality survived my daily routine of doing it manually Make of that what you will wow,the build quality survived my daily routine of doing it manually make of that what you will,2,positive,Amusement,positive,Automotive,19,17,long,3,1,0,en,positive,positive,0.5106,0.171,0.829,0.0
11764,Honestly The material survived my daily routine of constant dropping Anyway ok,honestly the material survived my daily routine of constant dropping ok,2,positive,Relief,positive,Automotive,12,11,medium,2,1,0,en,positive,positive,0.8176,0.515,0.485,0.0
11765,first off the build quality functions completely silently during several weeks of use whatever lol,first off the build quality functions completely silently during several weeks of use,2,positive,Amusement,positive,Sports & Outdoors,15,13,medium,4,1,0,en,positive,neutral,0.0,0.0,1.0,0.0
11766,the build quality takes less effort than several weeks of use yeah,the build quality takes less effort than several weeks of use,2,positive,Relief,positive,Automotive,12,11,medium,3,1,0,en,positive,neutral,0.0,0.0,1.0,0.0
11767,Wow  The entire unit hasn't exploded after constant dropping Make of that what you will,the entire unit hasn't exploded after constant dropping make of that what you will,2,positive,Amusement,positive,Home & Kitchen,15,14,medium,3,1,0,en,positive,neutral,0.0,0.0,1.0,0.0
11769,the entire unit hasnt exploded after heavy usage ??,the entire unit hasnt exploded after heavy usage,2,positive,Amusement,positive,Sports & Outdoors,9,8,medium,1,1,0,en,positive,neutral,0.0,0.0,1.0,0.0
11770,the  material survived my daily routine of constant dropping cheers ok,the material survived my daily routine of constant dropping ok,2,positive,Satisfaction,positive,Sports & Outdoors,11,10,medium,0,1,0,en,positive,positive,0.6705,0.407,0.593,0.0
11771,If im being real The entire unit takes less effort than constant dropping Yup tbh,if im being real the entire unit takes less effort than constant dropping,2,positive,Satisfaction,positive,Sports & Outdoors,15,13,medium,3,1,0,en,positive,neutral,0.0,0.0,1.0,0.0
11773,Bruh This device functions completely silently during heavy usage Oh well wow,this device functions completely silently during heavy usage oh well,2,positive,Relief,positive,Electronics,12,10,medium,1,1,0,en,positive,positive,0.2732,0.189,0.811,0.0
11775,First off The build quality hasn't required me to use duct tape for several weeks of use Oh well lol,first off the build quality hasn't required me to use duct tape for several weeks of use oh well,2,positive,Amusement,positive,Automotive,20,19,long,3,1,0,en,positive,positive,0.2732,0.104,0.896,0.0
11776,I guess This gadget hasn't exploded after doing it manually Yup,i guess this gadget hasn't exploded after doing it manually,2,positive,Satisfaction,positive,Electronics,11,10,medium,1,1,0,en,positive,neutral,0.0,0.0,1.0,0.0
11777,the entire unit hasnt required me to use duct tape for constant dropping,the entire unit hasnt required me to use duct tape for constant dropping,2,positive,Amusement,positive,Sports & Outdoors,13,13,medium,1,1,0,en,positive,neutral,0.0,0.0,1.0,0.0
11781,listen the build quality functions completely silently during heavy usage anyway,listen the build quality functions completely silently during heavy usage,2,positive,Satisfaction,positive,Electronics,11,10,medium,1,1,0,en,positive,neutral,0.0,0.0,1.0,0.0
11782,the material hasn't exploded after constant dropping whatever,the material hasn't exploded after constant dropping,2,positive,Amusement,positive,Home & Kitchen,8,7,short,5,1,0,en,positive,neutral,0.0,0.0,1.0,0.0
11783,Okay  The build quality functions completely silently during doing it manually End of story smh,okay the build quality functions completely silently during doing it manually end of story,2,positive,Amusement,positive,Clothing,15,14,medium,6,1,0,en,positive,positive,0.2263,0.128,0.872,0.0
11785,Okay The build quality takes less effort than heavy usage Aynway lol,okay the build quality takes less effort than heavy usage aynway,2,positive,Satisfaction,positive,Clothing,12,11,medium,0,1,0,en,positive,positive,0.2263,0.16,0.84,0.0
11786,Okay The entire unit hasn't required me to use duct tape for basic operation Make of that what you will,okay the entire unit hasn't required me to use duct tape for basic operation make of that what you will,2,positive,Satisfaction,positive,Automotive,20,20,long,2,1,0,en,positive,positive,0.2263,0.091,0.909,0.0
11787,listen this unit survived my daily routine of heavy usage take it or leave it wow,listen this unit survived my daily routine of heavy usage take it or leave it,2,positive,Satisfaction,positive,Automotive,16,15,long,3,1,0,en,positive,positive,0.4767,0.189,0.743,0.069
11788,the  material hasnt required me to use duct tape for doing it manually,the material hasnt required me to use duct tape for doing it manually,2,positive,Relief,positive,Clothing,13,13,medium,4,1,0,en,positive,neutral,0.0,0.0,1.0,0.0
11789,Well The material hasn't required me to use duct tape for constant dropping Oh well !!,well the material hasn't required me to use duct tape for constant dropping oh well,2,positive,Relief,positive,Sports & Outdoors,16,15,long,0,1,0,en,positive,positive,0.4939,0.244,0.756,0.0
11790,This gear functions completely silently during constant dropping Oh well wow,this gear functions completely silently during constant dropping oh well,2,positive,Satisfaction,positive,Sports & Outdoors,11,10,medium,0,1,0,en,positive,positive,0.2732,0.189,0.811,0.0
11791,the structure takes less effort than constant dropping end of story tbh,the structure takes less effort than constant dropping end of story,2,positive,Satisfaction,positive,Clothing,12,11,medium,6,1,0,en,positive,neutral,0.0,0.0,1.0,0.0
11792,This garment takes less effort than constant dropping End of story smh,this garment takes less effort than constant dropping end of story,2,positive,Amusement,positive,Clothing,12,11,medium,1,1,0,en,positive,neutral,0.0,0.0,1.0,0.0
11794,The material hasn't exploded after several weeks of use Fascinating !!,the material hasn't exploded after several weeks of use,2,positive,Amusement,positive,Clothing,11,9,medium,3,1,0,en,positive,neutral,0.0,0.0,1.0,0.0
11795,Ok so This furnishing survived my daily routine of heavy usage smh,ok so this furnishing survived my daily routine of heavy usage,2,positive,Satisfaction,positive,Home & Kitchen,12,11,medium,2,1,0,en,positive,positive,0.6969,0.39,0.61,0.0
11797,The  build quality functions completely silently during basic operation Take it or leave it,the build quality functions completely silently during basic operation take it or leave it,2,positive,Satisfaction,positive,Automotive,14,14,medium,0,1,0,en,positive,negative,-0.0516,0.0,0.915,0.085
